Species,Samples
Phol_minu,S15
Phol_minu,S15
Phol_minu,S18
Phol_minu,S18
Phol_minu,S18
Phol_minu,S18
Phol_minu,S18
Phol_minu,S18
Phol_minu,S18
Phol_minu,S19
Phol_minu,S19
Phol_minu,S19
Phol_minu,S19
Phol_minu,S19
Phol_minu,S19
Phol_minu,S23
Phol_minu,S23
Phol_minu,S23
Phol_minu,S23
Phol_minu,S23
Phol_minu,S23
Phol_minu,S23
Phol_minu,S24
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R40
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Phol_minu,R42
Neph_homb,S4
Neph_homb,S4
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S8
Neph_homb,S9
Neph_homb,S9
Neph_homb,S9
Neph_homb,S9
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S12
Neph_homb,S13
Neph_homb,S13
Neph_homb,S13
Neph_homb,S13
Neph_homb,S13
Neph_homb,S13
Neph_homb,S14
Neph_homb,S14
Neph_homb,S14
Neph_homb,S14
Neph_homb,S14
Neph_homb,S14
Neph_homb,S14
Neph_homb,S15
Neph_homb,S15
Neph_homb,S15
Neph_homb,S18
Neph_homb,S18
Neph_homb,S18
Neph_homb,S18
Neph_homb,S18
Neph_homb,S18
Neph_homb,S18
Neph_homb,S18
Neph_homb,S18
Neph_homb,S18
Neph_homb,S19
Neph_homb,S19
Neph_homb,S19
Neph_homb,S19
Neph_homb,S19
Neph_homb,S19
Neph_homb,S19
Neph_homb,S19
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S23
Neph_homb,S24
Neph_homb,S24
Neph_homb,S24
Neph_homb,S24
Neph_homb,R40
Neph_homb,R40
Neph_homb,R42
Neph_homb,R42
Neph_homb,R42
Neph_homb,R42
Neph_homb,R42
Neph_homb,R42
Spio_bomb,S4
Spio_bomb,S4
Spio_bomb,S4
Spio_bomb,S4
Spio_bomb,S4
Spio_bomb,S4
Spio_bomb,S4
Spio_bomb,S8
Spio_bomb,S8
Spio_bomb,S8
Spio_bomb,S8
Spio_bomb,S8
Spio_bomb,S8
Spio_bomb,S8
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S9
Spio_bomb,S12
Spio_bomb,S12
Spio_bomb,S12
Spio_bomb,S13
Spio_bomb,S13
Spio_bomb,S14
Spio_bomb,S14
Spio_bomb,S14
Spio_bomb,S14
Spio_bomb,S14
Spio_bomb,S14
Spio_bomb,S14
Spio_bomb,S15
Spio_bomb,S18
Spio_bomb,S18
Spio_bomb,S18
Spio_bomb,S18
Spio_bomb,S19
Spio_bomb,S19
Spio_bomb,S19
Spio_bomb,S19
Spio_bomb,S19
Spio_bomb,S19
Spio_bomb,S23
Spio_bomb,S23
Spio_bomb,S23
Spio_bomb,S24
Spio_bomb,S24
Spio_bomb,S24
Spio_bomb,S24
Spio_bomb,S24
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R40
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Spio_bomb,R42
Cham_stri,S4
Cham_stri,S4
Cham_stri,S4
Cham_stri,S4
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S8
Cham_stri,S9
Cham_stri,S9
Cham_stri,S9
Cham_stri,S9
Cham_stri,S9
Cham_stri,S9
Cham_stri,S9
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S12
Cham_stri,S13
Cham_stri,S13
Cham_stri,S13
Cham_stri,S13
Cham_stri,S13
Cham_stri,S13
Cham_stri,S13
Cham_stri,S14
Cham_stri,S14
Cham_stri,S14
Cham_stri,S14
Cham_stri,S15
Cham_stri,S15
Cham_stri,S15
Cham_stri,S18
Cham_stri,S18
Cham_stri,S18
Cham_stri,S19
Cham_stri,S23
Cham_stri,S24
Cham_stri,S24
Cham_stri,S24
Cham_stri,S24
Cham_stri,R40
Cham_stri,R40
Cham_stri,R40
Cham_stri,R40
Cham_stri,R40
Cham_stri,R42
Cham_stri,R42
Cham_stri,R42
Spio_kroe,S4
Spio_kroe,S4
Spio_kroe,S4
Spio_kroe,S4
Spio_kroe,S4
Spio_kroe,S4
Spio_kroe,S4
Spio_kroe,S8
Spio_kroe,S9
Spio_kroe,S9
Spio_kroe,S9
Spio_kroe,S9
Spio_kroe,S9
Spio_kroe,S9
Spio_kroe,S9
Spio_kroe,S9
Spio_kroe,S9
Spio_kroe,S12
Spio_kroe,S12
Spio_kroe,S12
Spio_kroe,S12
Spio_kroe,S13
Spio_kroe,S13
Spio_kroe,S13
Spio_kroe,S13
Spio_kroe,S14
Spio_kroe,S14
Spio_kroe,S14
Spio_kroe,S14
Spio_kroe,S14
Spio_kroe,S14
Spio_kroe,S14
Spio_kroe,S15
Spio_kroe,S18
Spio_kroe,S18
Spio_kroe,S18
Spio_kroe,S18
Spio_kroe,S18
Spio_kroe,S18
Spio_kroe,S18
Spio_kroe,S19
Spio_kroe,S19
Spio_kroe,S19
Spio_kroe,S19
Spio_kroe,S19
Spio_kroe,S19
Spio_kroe,S23
Spio_kroe,S23
Spio_kroe,S23
Spio_kroe,S23
Spio_kroe,S23
Spio_kroe,S23
Spio_kroe,S23
Spio_kroe,S23
Spio_kroe,S23
Spio_kroe,S24
Spio_kroe,S24
Spio_kroe,S24
Spio_kroe,S24
Spio_kroe,S24
Spio_kroe,S24
Spio_kroe,S24
Spio_kroe,R40
Spio_kroe,R40
Spio_kroe,R40
Spio_kroe,R40
Spio_kroe,R40
Spio_kroe,R40
Spio_kroe,R40
Spio_kroe,R40
Spio_kroe,R40
Spio_kroe,R42
Spio_kroe,R42
Spio_kroe,R42
Spio_kroe,R42
Spio_kroe,R42
Spio_kroe,R42
Spio_kroe,R42
Tmet_cica,S4
Tmet_cica,S4
Tmet_cica,S4
Tmet_cica,S4
Tmet_cica,S8
Tmet_cica,S8
Tmet_cica,S8
Tmet_cica,S8
Tmet_cica,S8
Tmet_cica,S9
Tmet_cica,S9
Tmet_cica,S9
Tmet_cica,S12
Tmet_cica,S12
Tmet_cica,S12
Tmet_cica,S12
Tmet_cica,S12
Tmet_cica,S12
Tmet_cica,S12
Tmet_cica,S13
Tmet_cica,S13
Tmet_cica,S13
Tmet_cica,S13
Tmet_cica,S13
Tmet_cica,S13
Tmet_cica,S13
Tmet_cica,S13
Tmet_cica,S14
Tmet_cica,S15
Tmet_cica,S15
Tmet_cica,S15
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S18
Tmet_cica,S19
Tmet_cica,S19
Tmet_cica,S19
Tmet_cica,S19
Tmet_cica,S23
Tmet_cica,S23
Tmet_cica,S23
Tmet_cica,S23
Tmet_cica,S23
Tmet_cica,S23
Tmet_cica,S23
Tmet_cica,S23
Tmet_cica,S23
Tmet_cica,S24
Cyli_cyli,S4
Cyli_cyli,S4
Cyli_cyli,S4
Cyli_cyli,S4
Cyli_cyli,S8
Cyli_cyli,S8
Cyli_cyli,S12
Cyli_cyli,S12
Cyli_cyli,S12
Cyli_cyli,S13
Cyli_cyli,S13
Cyli_cyli,S13
Cyli_cyli,S13
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S14
Cyli_cyli,S15
Cyli_cyli,S15
Cyli_cyli,S15
Cyli_cyli,S15
Cyli_cyli,S15
Cyli_cyli,S15
Cyli_cyli,S15
Cyli_cyli,S15
Cyli_cyli,S18
Cyli_cyli,S19
Cyli_cyli,S19
Cyli_cyli,S19
Cyli_cyli,S23
Cyli_cyli,S23
Cyli_cyli,S23
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,S24
Cyli_cyli,R40
Cyli_cyli,R40
Cyli_cyli,R42
Cyli_cyli,R42
Cyli_cyli,R42
Amph_inde,S4
Amph_inde,S4
Amph_inde,S4
Amph_inde,S4
Amph_inde,S4
Amph_inde,S4
Amph_inde,S4
Amph_inde,S8
Amph_inde,S8
Amph_inde,S8
Amph_inde,S8
Amph_inde,S8
Amph_inde,S8
Amph_inde,S8
Amph_inde,S8
Amph_inde,S8
Amph_inde,S9
Amph_inde,S9
Amph_inde,S9
Amph_inde,S12
Amph_inde,S12
Amph_inde,S12
Amph_inde,S12
Amph_inde,S13
Amph_inde,S13
Amph_inde,S13
Amph_inde,S14
Amph_inde,S14
Amph_inde,S14
Amph_inde,S14
Amph_inde,S14
Amph_inde,S15
Amph_inde,S15
Amph_inde,S18
Amph_inde,S18
Amph_inde,S19
Amph_inde,S19
Amph_inde,S19
Amph_inde,S19
Amph_inde,S19
Amph_inde,S19
Amph_inde,S19
Amph_inde,S19
Amph_inde,S19
Amph_inde,S23
Amph_inde,S23
Amph_inde,S23
Amph_inde,S23
Amph_inde,S23
Amph_inde,S24
Amph_inde,S24
Amph_inde,S24
Amph_inde,S24
Amph_inde,S24
Amph_inde,R40
Amph_inde,R40
Amph_inde,R40
Amph_inde,R42
Abra_pris,S4
Abra_pris,S4
Abra_pris,S8
Abra_pris,S8
Abra_pris,S8
Abra_pris,S8
Abra_pris,S9
Abra_pris,S9
Abra_pris,S9
Abra_pris,S12
Abra_pris,S12
Abra_pris,S12
Abra_pris,S12
Abra_pris,S12
Abra_pris,S12
Abra_pris,S13
Abra_pris,S13
Abra_pris,S13
Abra_pris,S13
Abra_pris,S13
Abra_pris,S13
Abra_pris,S13
Abra_pris,S14
Abra_pris,S14
Abra_pris,S14
Abra_pris,S14
Abra_pris,S14
Abra_pris,S18
Abra_pris,S23
Abra_pris,S23
Abra_pris,S24
Abra_pris,S24
Abra_pris,S24
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R40
Abra_pris,R42
Abra_pris,R42
Abra_pris,R42
Abra_pris,R42
Abra_pris,R42
Abra_pris,R42
Para_grac,S4
Para_grac,S4
Para_grac,S4
Para_grac,S4
Para_grac,S4
Para_grac,S4
Para_grac,S4
Para_grac,S8
Para_grac,S9
Para_grac,S9
Para_grac,S9
Para_grac,S9
Para_grac,S9
Para_grac,S9
Para_grac,S12
Para_grac,S13
Para_grac,S13
Para_grac,S13
Para_grac,S14
Para_grac,S14
Para_grac,S14
Para_grac,S14
Para_grac,S15
Para_grac,S15
Para_grac,S18
Para_grac,S19
Para_grac,S19
Para_grac,S19
Para_grac,S19
Para_grac,S19
Para_grac,S19
Para_grac,S19
Para_grac,S19
Para_grac,S23
Para_grac,S23
Para_grac,S23
Para_grac,S23
Para_grac,S23
Para_grac,S23
Para_grac,S24
Para_grac,S24
Para_grac,S24
Para_grac,S24
Para_grac,S24
Para_grac,S24
Para_grac,R40
Para_grac,R40
Para_grac,R40
Para_grac,R40
Para_grac,R42
Para_grac,R42
Para_grac,R42
Para_grac,R42
Para_grac,R42
Para_grac,R42
Neph_long,S4
Neph_long,S4
Neph_long,S4
Neph_long,S4
Neph_long,S4
Neph_long,S4
Neph_long,S4
Neph_long,S8
Neph_long,S8
Neph_long,S8
Neph_long,S9
Neph_long,S12
Neph_long,S12
Neph_long,S12
Neph_long,S12
Neph_long,S12
Neph_long,S13
Neph_long,S13
Neph_long,S13
Neph_long,S13
Neph_long,S14
Neph_long,S14
Neph_long,S14
Neph_long,S14
Neph_long,S15
Neph_long,S15
Neph_long,S15
Neph_long,S18
Neph_long,S18
Neph_long,S18
Neph_long,S18
Neph_long,S18
Neph_long,S18
Neph_long,S18
Neph_long,S19
Neph_long,S19
Neph_long,S19
Neph_long,S19
Neph_long,S19
Neph_long,S19
Neph_long,S23
Neph_long,S24
Neph_long,S24
Neph_long,S24
Neph_long,S24
Neph_long,S24
Neph_long,S24
Neph_long,S24
Neph_long,S24
Neph_long,S24
Neph_long,R40
Neph_long,R40
Neph_long,R42
Lima_retr,S4
Lima_retr,S4
Lima_retr,S8
Lima_retr,S9
Lima_retr,S9
Lima_retr,S9
Lima_retr,S12
Lima_retr,S12
Lima_retr,S12
Lima_retr,S13
Lima_retr,S13
Lima_retr,S14
Lima_retr,S14
Lima_retr,S15
Lima_retr,S15
Lima_retr,S15
Lima_retr,S15
Lima_retr,S15
Lima_retr,S15
Lima_retr,S15
Lima_retr,S15
Lima_retr,S18
Lima_retr,S18
Lima_retr,S18
Lima_retr,S18
Lima_retr,S18
Lima_retr,S18
Lima_retr,S19
Lima_retr,S23
Lima_retr,S23
Lima_retr,S23
Lima_retr,S23
Lima_retr,S24
Lima_retr,S24
Lima_retr,S24
Lima_retr,S24
Lima_retr,S24
Lima_retr,S24
Lima_retr,S24
Lima_retr,R40
Lima_retr,R42
Musc_cf_,S8
Musc_cf_,S8
Musc_cf_,S8
Musc_cf_,S8
Musc_cf_,S8
Musc_cf_,S8
Musc_cf_,S8
Musc_cf_,S9
Musc_cf_,S9
Musc_cf_,S12
Musc_cf_,S12
Musc_cf_,S12
Musc_cf_,S12
Musc_cf_,S12
Musc_cf_,S12
Musc_cf_,S13
Musc_cf_,S13
Musc_cf_,S15
Musc_cf_,S15
Musc_cf_,S18
Musc_cf_,S18
Musc_cf_,S18
Musc_cf_,S18
Musc_cf_,S18
Musc_cf_,S18
Musc_cf_,S18
Musc_cf_,S19
Musc_cf_,S19
Musc_cf_,S19
Musc_cf_,S19
Musc_cf_,S19
Musc_cf_,S19
Musc_cf_,S23
Musc_cf_,S24
Musc_cf_,S24
Musc_cf_,S24
Eudo_defo,S4
Eudo_defo,S4
Eudo_defo,S4
Eudo_defo,S4
Eudo_defo,S8
Eudo_defo,S8
Eudo_defo,S12
Eudo_defo,S12
Eudo_defo,S13
Eudo_defo,S13
Eudo_defo,S18
Eudo_defo,S18
Eudo_defo,S24
Eudo_defo,S24
Eudo_defo,S24
Eudo_defo,R40
Eudo_defo,R40
Eudo_defo,R40
Eudo_defo,R40
Eudo_defo,R40
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Eudo_defo,R42
Ophe_sp_,S4
Ophe_sp_,S4
Ophe_sp_,S4
Ophe_sp_,S8
Ophe_sp_,S8
Ophe_sp_,S8
Ophe_sp_,S9
Ophe_sp_,S12
Ophe_sp_,S13
Ophe_sp_,S13
Ophe_sp_,S13
Ophe_sp_,S13
Ophe_sp_,S15
Ophe_sp_,S15
Ophe_sp_,S15
Ophe_sp_,S15
Ophe_sp_,S15
Ophe_sp_,S15
Ophe_sp_,S18
Ophe_sp_,S18
Ophe_sp_,S19
Ophe_sp_,S19
Ophe_sp_,S23
Ophe_sp_,S23
Ophe_sp_,S23
Ophe_sp_,S23
Ophe_sp_,S24
Ophe_sp_,S24
Ditr_arie,S4
Ditr_arie,S8
Ditr_arie,S8
Ditr_arie,S8
Ditr_arie,S8
Ditr_arie,S8
Ditr_arie,S9
Ditr_arie,S9
Ditr_arie,S9
Ditr_arie,S9
Ditr_arie,S9
Ditr_arie,S9
Ditr_arie,S9
Ditr_arie,S12
Ditr_arie,S13
Ditr_arie,S13
Ditr_arie,S13
Ditr_arie,S13
Ditr_arie,S13
Ditr_arie,S14
Ditr_arie,S14
Ditr_arie,S14
Ditr_arie,S14
Ditr_arie,S18
Ditr_arie,S23
Ditr_arie,S23
Ditr_arie,S23
Ditr_arie,S23
Nucu_tenu,S4
Nucu_tenu,S4
Nucu_tenu,S8
Nucu_tenu,S8
Nucu_tenu,S8
Nucu_tenu,S8
Nucu_tenu,S8
Nucu_tenu,S8
Nucu_tenu,S8
Nucu_tenu,S8
Nucu_tenu,S9
Nucu_tenu,S9
Nucu_tenu,S12
Nucu_tenu,S12
Nucu_tenu,S13
Nucu_tenu,S13
Nucu_tenu,S15
Nucu_tenu,S15
Nucu_tenu,S18
Nucu_tenu,S18
Nucu_tenu,S19
Nucu_tenu,S19
Nucu_tenu,S19
Nucu_tenu,S23
Nucu_tenu,S23
Nucu_tenu,S23
Nucu_tenu,S24
Pect_auri,S4
Pect_auri,S4
Pect_auri,S4
Pect_auri,S4
Pect_auri,S9
Pect_auri,S9
Pect_auri,S9
Pect_auri,S9
Pect_auri,S9
Pect_auri,S9
Pect_auri,S12
Pect_auri,S12
Pect_auri,S13
Pect_auri,S14
Pect_auri,S14
Pect_auri,S15
Pect_auri,S18
Pect_auri,S18
Pect_auri,S19
Pect_auri,S19
Pect_auri,S23
Pect_auri,S23
Pect_auri,S23
Pect_auri,S23
Pect_auri,S24
Glyc_alba,S4
Glyc_alba,S4
Glyc_alba,S8
Glyc_alba,S8
Glyc_alba,S9
Glyc_alba,S13
Glyc_alba,S13
Glyc_alba,S14
Glyc_alba,S14
Glyc_alba,S14
Glyc_alba,S14
Glyc_alba,S14
Glyc_alba,S14
Glyc_alba,S14
Glyc_alba,S15
Glyc_alba,S15
Glyc_alba,S15
Glyc_alba,S15
Glyc_alba,S15
Glyc_alba,S15
Glyc_alba,S15
Glyc_alba,S15
Glyc_alba,S15
Glyc_alba,S18
Glyc_alba,S24
Spha_flav,S4
Spha_flav,S4
Spha_flav,S8
Spha_flav,S8
Spha_flav,S8
Spha_flav,S8
Spha_flav,S8
Spha_flav,S9
Spha_flav,S9
Spha_flav,S9
Spha_flav,S9
Spha_flav,S9
Spha_flav,S9
Spha_flav,S9
Spha_flav,S12
Spha_flav,S12
Spha_flav,S13
Spha_flav,S19
Spha_flav,S19
Spha_flav,S23
Spha_flav,S23
Spha_flav,S23
Spha_flav,R42
Spha_flav,R42
Sosa_grac,S8
Sosa_grac,S8
Sosa_grac,S8
Sosa_grac,S8
Sosa_grac,S8
Sosa_grac,S12
Sosa_grac,S12
Sosa_grac,S12
Sosa_grac,S13
Sosa_grac,S14
Sosa_grac,S14
Sosa_grac,S18
Sosa_grac,S18
Sosa_grac,S19
Sosa_grac,S23
Sosa_grac,S23
Sosa_grac,S23
Sosa_grac,S23
Sosa_grac,S23
Sosa_grac,S23
Sosa_grac,S23
Sosa_grac,S24
Sosa_grac,R40
Edwa_sp_,S9
Edwa_sp_,S12
Edwa_sp_,S12
Edwa_sp_,S12
Edwa_sp_,S12
Edwa_sp_,S14
Edwa_sp_,S14
Edwa_sp_,S14
Edwa_sp_,S18
Edwa_sp_,S19
Edwa_sp_,S23
Edwa_sp_,S23
Edwa_sp_,S23
Edwa_sp_,S23
Edwa_sp_,S23
Edwa_sp_,S23
Edwa_sp_,S23
Edwa_sp_,S24
Edwa_sp_,S24
Edwa_sp_,S24
Edwa_sp_,R40
Edwa_sp_,R40
Thar_sp_,S9
Thar_sp_,S9
Thar_sp_,S9
Thar_sp_,S9
Thar_sp_,S9
Thar_sp_,S9
Thar_sp_,S13
Thar_sp_,S14
Thar_sp_,S14
Thar_sp_,S14
Thar_sp_,S18
Thar_sp_,S19
Thar_sp_,S19
Thar_sp_,S19
Thar_sp_,S19
Thar_sp_,S23
Thar_sp_,S23
Thar_sp_,S23
Thar_sp_,S23
Thar_sp_,S23
Thar_sp_,S23
Thar_sp_,R42
Laon_kroe,S4
Laon_kroe,S8
Laon_kroe,S9
Laon_kroe,S12
Laon_kroe,S12
Laon_kroe,S12
Laon_kroe,S13
Laon_kroe,S13
Laon_kroe,S14
Laon_kroe,S14
Laon_kroe,S14
Laon_kroe,S15
Laon_kroe,S15
Laon_kroe,S18
Laon_kroe,S18
Laon_kroe,S18
Laon_kroe,S19
Laon_kroe,S19
Laon_kroe,S19
Laon_kroe,S23
Laon_kroe,S24
Owen_fusi,S4
Owen_fusi,S4
Owen_fusi,S12
Owen_fusi,S13
Owen_fusi,S18
Owen_fusi,S18
Owen_fusi,S18
Owen_fusi,S19
Owen_fusi,S23
Owen_fusi,S23
Owen_fusi,S23
Owen_fusi,S23
Owen_fusi,S23
Owen_fusi,S24
Owen_fusi,R40
Owen_fusi,R42
Owen_fusi,R42
Owen_fusi,R42
Owen_fusi,R42
Owen_fusi,R42
Owen_fusi,R42
Phil_scab,S4
Phil_scab,S9
Phil_scab,S13
Phil_scab,S13
Phil_scab,S13
Phil_scab,S13
Phil_scab,S14
Phil_scab,S14
Phil_scab,S14
Phil_scab,S14
Phil_scab,S14
Phil_scab,S14
Phil_scab,S14
Phil_scab,S14
Phil_scab,S14
Phil_scab,S14
Phil_scab,S15
Phil_scab,S15
Phil_scab,S15
Phil_scab,S19
Phil_scab,S19
Hemi_rose,S8
Hemi_rose,S8
Hemi_rose,S8
Hemi_rose,S8
Hemi_rose,S9
Hemi_rose,S9
Hemi_rose,S9
Hemi_rose,S9
Hemi_rose,S12
Hemi_rose,S12
Hemi_rose,S12
Hemi_rose,S12
Hemi_rose,S13
Hemi_rose,S13
Hemi_rose,S13
Hemi_rose,S14
Hemi_rose,S19
Hemi_rose,S19
Hemi_rose,S24
Hemi_rose,S24
Aphr_acul,S9
Aphr_acul,S9
Aphr_acul,S12
Aphr_acul,S12
Aphr_acul,S12
Aphr_acul,S13
Aphr_acul,S13
Aphr_acul,S14
Aphr_acul,S14
Aphr_acul,S15
Aphr_acul,S15
Aphr_acul,S15
Aphr_acul,S15
Aphr_acul,S15
Aphr_acul,S19
Aphr_acul,S19
Aphr_acul,S24
Aphr_acul,S24
Aphr_acul,S24
Luna_mont,S9
Luna_mont,S12
Luna_mont,S13
Luna_mont,S14
Luna_mont,S14
Luna_mont,S15
Luna_mont,S15
Luna_mont,S15
Luna_mont,S15
Luna_mont,S15
Luna_mont,S15
Luna_mont,S19
Luna_mont,S19
Luna_mont,S23
Luna_mont,S24
Luna_mont,S24
Luna_mont,S24
Luna_mont,R40
Phax_pell,S8
Phax_pell,S13
Phax_pell,S13
Phax_pell,S14
Phax_pell,S14
Phax_pell,S14
Phax_pell,S15
Phax_pell,S15
Phax_pell,S23
Phax_pell,S24
Phax_pell,S24
Phax_pell,S24
Phax_pell,R40
Phax_pell,R40
Phax_pell,R40
Phax_pell,R40
Phax_pell,R40
Phax_pell,R40
Para_gaud,S9
Para_gaud,S12
Para_gaud,S19
Para_gaud,S19
Para_gaud,S19
Para_gaud,S23
Para_gaud,S24
Para_gaud,S24
Para_gaud,R40
Para_gaud,R40
Para_gaud,R40
Para_gaud,R40
Para_gaud,R40
Para_gaud,R40
Para_gaud,R42
Para_gaud,R42
Para_gaud,R42
Para_gaud,R42
Ophi_sp_,S4
Ophi_sp_,S8
Ophi_sp_,S8
Ophi_sp_,S9
Ophi_sp_,S9
Ophi_sp_,S14
Ophi_sp_,S14
Ophi_sp_,S14
Ophi_sp_,S14
Ophi_sp_,S15
Ophi_sp_,S15
Ophi_sp_,S19
Ophi_sp_,S23
Ophi_sp_,S23
Ophi_sp_,S24
Ophi_sp_,R40
Ophi_sp_,R42
Pogo_inde,S8
Pogo_inde,S8
Pogo_inde,S8
Pogo_inde,S12
Pogo_inde,S12
Pogo_inde,S12
Pogo_inde,S13
Pogo_inde,S14
Pogo_inde,S14
Pogo_inde,S15
Pogo_inde,S18
Pogo_inde,S18
Pogo_inde,S18
Pogo_inde,S19
Pogo_inde,S19
Pogo_inde,S19
Pogo_inde,S24
Poly_caec,S4
Poly_caec,S8
Poly_caec,S8
Poly_caec,S8
Poly_caec,S9
Poly_caec,S12
Poly_caec,S12
Poly_caec,S13
Poly_caec,S14
Poly_caec,S14
Poly_caec,S18
Poly_caec,S18
Poly_caec,S18
Poly_caec,S18
Poly_caec,R42
Poly_caec,R42
Nema_inde,S4
Nema_inde,S4
Nema_inde,S4
Nema_inde,S4
Nema_inde,S4
Nema_inde,S9
Nema_inde,S12
Nema_inde,S13
Nema_inde,S14
Nema_inde,S15
Nema_inde,S15
Nema_inde,S15
Nema_inde,S18
Nema_inde,S24
Nema_inde,R42
Plat_inde,S4
Plat_inde,S8
Plat_inde,S9
Plat_inde,S12
Plat_inde,S14
Plat_inde,S15
Plat_inde,S18
Plat_inde,S18
Plat_inde,S19
Plat_inde,S24
Plat_inde,S24
Plat_inde,S24
Plat_inde,R40
Plat_inde,R42
Hemi_sp_,S4
Hemi_sp_,S8
Hemi_sp_,S8
Hemi_sp_,S9
